26,188,1
446,464,1
49,456,1
382,410,1
258,450,1
222,280,1
222,392,1
142,146,1
295,367,1
147,390,1
172,189,1
156,173,1
99,360,1
122,217,1
48,272,1
199,236,1
71,278,1
69,349,1
52,206,1
51,211,1
39,446,1
114,349,1
135,352,1
304,348,1
182,338,1
356,452,1
215,390,1
112,284,1
115,284,1
148,190,1
320,429,1
129,424,1
289,390,1
307,411,1
249,434,1
166,401,1
85,458,1
170,258,1
364,440,1
112,302,1
253,456,1
202,378,1
152,334,1
165,256,1
66,397,1
391,431,1
227,428,1
338,424,1
16,61,0
24,193,0
115,175,0
305,391,0
96,117,0
76,334,0
63,348,0
10,59,0
209,313,0
266,316,0
46,313,0
240,286,0
127,274,0
374,432,0
175,225,0
119,215,0
191,275,0
82,186,0
10,84,0
7,350,0
116,211,0
139,202,0
182,389,0
52,299,0
6,341,0
102,135,0
175,369,0
175,377,0
177,254,0
261,449,0
198,423,0
53,462,0
148,173,0
365,408,0
328,445,0
116,242,0
47,259,0
154,341,0
184,423,0
76,114,0
171,325,0
178,181,0
429,453,0
151,405,0
154,289,0
111,245,0
297,401,0
197,391,0
295,467,0
252,304,0
101,438,0
278,372,0
444,447,0
49,61,0
82,173,0
162,271,0
96,304,0
