26,188,1
446,464,1
49,456,1
382,410,1
258,450,1
222,280,1
222,392,1
142,146,1
295,367,1
147,390,1
172,189,1
156,173,1
99,360,1
122,217,1
48,272,1
199,236,1
71,278,1
69,349,1
52,206,1
51,211,1
39,446,1
114,349,1
135,352,1
304,348,1
182,338,1
356,452,1
215,390,1
112,284,1
115,284,1
148,190,1
320,429,1
129,424,1
289,390,1
307,411,1
249,434,1
166,401,1
85,458,1
170,258,1
364,440,1
112,302,1
253,456,1
202,378,1
152,334,1
165,256,1
66,397,1
391,431,1
227,428,1
338,424,1
94,227,1
283,306,1
173,180,1
199,456,1
179,201,1
247,415,1
212,426,1
301,388,1
166,255,1
268,306,1
401,465,1
107,458,1
57,65,1
312,433,1
30,340,1
16,350,1
205,465,1
83,438,1
214,409,1
30,354,1
39,420,1
74,234,1
411,420,1
17,112,1
290,449,1
325,413,1
9,11,1
114,418,1
260,431,1
23,379,1
11,276,1
5,447,1
37,137,1
304,399,1
54,297,1
181,326,1
124,255,1
213,369,1
227,283,1
32,379,1
88,223,1
166,236,1
8,331,1
221,422,1
308,429,1
322,354,1
230,399,1
282,378,1
45,89,1
26,433,1
270,324,1
98,446,1
29,239,1
6,386,1
148,459,1
179,271,1
211,290,1
127,198,1
80,120,1
137,356,1
5,39,1
278,359,1
41,98,1
77,124,1
50,251,1
151,235,1
238,298,1
70,89,1
174,412,1
284,370,1
70,196,1
288,401,1
147,370,1
369,458,1
114,367,1
78,212,1
85,410,1
182,446,1
317,440,1
1,166,1
16,61,0
24,193,0
115,175,0
305,391,0
96,117,0
76,334,0
63,348,0
10,59,0
209,313,0
266,316,0
46,313,0
240,286,0
127,274,0
374,432,0
175,225,0
119,215,0
191,275,0
82,186,0
10,84,0
7,350,0
116,211,0
139,202,0
182,389,0
52,299,0
6,341,0
102,135,0
175,369,0
175,377,0
177,254,0
261,449,0
198,423,0
53,462,0
148,173,0
365,408,0
328,445,0
116,242,0
47,259,0
154,341,0
184,423,0
76,114,0
171,325,0
178,181,0
429,453,0
151,405,0
154,289,0
111,245,0
297,401,0
197,391,0
295,467,0
252,304,0
101,438,0
278,372,0
444,447,0
49,61,0
82,173,0
162,271,0
96,304,0
368,433,0
428,432,0
174,294,0
227,358,0
132,306,0
97,232,0
62,177,0
176,303,0
117,198,0
231,381,0
21,283,0
350,423,0
297,409,0
2,171,0
392,404,0
248,391,0
13,418,0
68,226,0
267,276,0
321,330,0
181,231,0
81,258,0
63,120,0
138,440,0
16,93,0
115,345,0
50,404,0
75,453,0
6,286,0
33,220,0
19,141,0
7,74,0
300,357,0
119,351,0
78,91,0
389,411,0
46,147,0
272,468,0
0,254,0
12,120,0
362,379,0
75,234,0
44,245,0
10,129,0
1,83,0
108,458,0
234,265,0
310,441,0
315,350,0
106,263,0
96,149,0
149,249,0
194,410,0
331,436,0
12,462,0
80,396,0
130,347,0
159,277,0
68,83,0
253,344,0
355,389,0
37,104,0
347,358,0
165,297,0
177,394,0
103,139,0
42,100,0
107,405,0
79,149,0
222,297,0
248,444,0
197,439,0
259,350,0
16,91,0
9,232,0
38,220,0
47,257,0
27,309,0
8,408,0
75,94,0
21,44,0
76,229,0
23,55,0
214,348,0
68,434,0
232,263,0
359,363,0
231,466,0
285,371,0
268,349,0
138,453,0
