73,220,1
667,745,1
602,723,1
554,727,1
63,903,1
224,452,1
584,923,1
116,979,1
397,873,1
558,731,1
1,107,1
151,261,1
128,322,1
183,444,1
16,190,1
435,815,1
554,689,1
307,534,1
129,555,1
165,790,1
652,663,1
509,700,1
754,929,1
868,979,1
253,690,1
316,593,1
455,629,1
95,361,1
487,911,1
459,654,1
58,357,1
572,579,1
302,796,1
488,579,1
668,869,1
93,777,1
312,458,1
127,236,1
6,477,1
341,567,1
348,562,1
372,681,1
206,745,1
280,338,1
152,960,1
399,462,1
515,801,1
611,800,1
570,886,1
943,966,1
314,388,1
248,402,1
0,831,1
341,825,1
411,966,1
192,332,1
391,524,1
97,760,1
350,530,1
350,673,1
673,787,1
848,910,1
37,678,1
275,727,1
543,629,1
140,851,1
37,187,1
276,897,1
12,482,1
229,232,1
252,813,1
594,749,1
396,537,1
10,980,1
87,921,1
270,514,1
462,975,1
370,915,1
603,915,1
185,816,1
31,348,1
68,309,1
25,223,1
40,940,1
806,892,1
880,978,1
170,880,1
531,765,1
720,982,1
625,859,1
573,978,1
488,915,1
411,689,1
223,364,1
53,402,1
383,988,1
107,660,1
875,883,1
451,531,1
169,762,1
707,966,1
239,854,1
683,866,1
189,975,1
577,691,1
258,715,1
652,727,1
652,723,1
337,433,1
298,866,1
34,877,1
511,680,1
72,440,1
93,433,1
118,796,1
152,295,1
548,970,1
192,907,1
391,710,1
657,806,1
197,356,1
166,708,1
132,218,1
500,673,1
242,820,1
224,775,1
67,891,1
198,628,1
62,146,1
576,695,1
349,927,1
43,847,1
977,982,1
744,904,1
169,489,1
361,635,1
829,866,1
61,887,1
757,821,1
58,251,1
582,858,1
169,586,1
6,519,1
403,553,1
7,663,1
62,362,1
62,601,1
465,793,1
135,889,1
55,510,1
789,947,1
607,967,1
143,299,1
115,635,1
183,437,1
830,978,1
512,727,1
388,629,1
237,398,1
33,606,1
796,883,1
271,957,1
437,982,1
887,931,1
103,403,1
818,843,1
373,680,1
49,532,1
138,231,1
123,174,1
610,728,1
239,565,1
700,900,1
37,921,1
40,250,1
11,357,1
5,220,1
589,677,1
287,420,1
592,921,1
41,329,1
317,725,1
938,998,1
569,692,1
697,746,1
168,238,1
115,177,1
771,856,1
604,767,1
780,980,1
656,931,1
25,809,1
500,524,1
452,939,1
139,524,1
349,400,1
275,890,1
590,731,1
366,688,1
476,654,1
374,624,1
94,828,1
131,214,1
3,930,1
183,345,1
311,443,1
749,832,1
426,456,1
180,565,1
246,763,1
195,965,1
401,493,1
818,975,1
216,952,1
365,587,0
33,681,0
144,314,0
307,336,0
551,591,0
273,337,0
289,787,0
437,763,0
50,535,0
301,530,0
14,982,0
749,980,0
649,756,0
231,400,0
261,347,0
552,835,0
480,737,0
270,367,0
507,580,0
601,890,0
383,854,0
911,922,0
55,192,0
767,903,0
11,781,0
13,445,0
342,852,0
4,841,0
880,905,0
725,921,0
225,511,0
471,543,0
120,941,0
253,695,0
511,883,0
15,361,0
331,907,0
123,980,0
264,824,0
880,914,0
351,985,0
130,849,0
201,749,0
461,816,0
122,330,0
551,583,0
280,585,0
977,981,0
833,951,0
11,344,0
249,573,0
803,999,0
354,932,0
820,923,0
428,982,0
53,913,0
102,824,0
417,533,0
687,875,0
169,928,0
65,592,0
530,868,0
193,343,0
507,551,0
496,622,0
311,391,0
640,938,0
788,854,0
105,206,0
174,452,0
162,347,0
380,832,0
728,758,0
310,325,0
665,762,0
888,914,0
314,684,0
233,725,0
381,959,0
676,871,0
18,291,0
295,733,0
136,718,0
531,707,0
595,975,0
241,366,0
248,344,0
449,992,0
215,914,0
348,803,0
728,890,0
568,927,0
525,638,0
220,983,0
46,461,0
265,653,0
449,475,0
316,964,0
89,920,0
326,749,0
655,872,0
233,673,0
218,350,0
519,640,0
15,641,0
287,674,0
23,99,0
177,689,0
404,552,0
385,690,0
372,881,0
233,854,0
433,691,0
92,762,0
562,742,0
110,820,0
814,910,0
688,744,0
130,373,0
241,453,0
321,367,0
200,564,0
983,987,0
667,759,0
787,839,0
444,853,0
348,382,0
2,999,0
227,269,0
578,771,0
682,874,0
627,676,0
735,829,0
877,903,0
527,893,0
320,378,0
70,319,0
324,911,0
358,933,0
114,403,0
256,547,0
29,889,0
296,488,0
705,706,0
214,446,0
366,371,0
353,500,0
110,989,0
888,967,0
247,616,0
299,390,0
617,701,0
209,215,0
201,947,0
340,628,0
581,976,0
402,507,0
279,540,0
14,786,0
605,747,0
128,764,0
422,793,0
378,435,0
99,832,0
689,811,0
49,300,0
597,712,0
595,814,0
621,801,0
144,432,0
17,188,0
658,786,0
901,955,0
458,475,0
44,673,0
701,875,0
8,795,0
7,669,0
544,930,0
160,469,0
152,626,0
59,233,0
595,914,0
413,481,0
102,144,0
200,877,0
166,220,0
92,173,0
87,605,0
144,391,0
331,777,0
971,977,0
92,527,0
442,623,0
155,331,0
434,674,0
496,831,0
168,764,0
487,694,0
186,399,0
307,891,0
290,878,0
61,821,0
179,870,0
200,311,0
104,151,0
146,364,0
58,792,0
143,325,0
763,994,0
516,713,0
318,487,0
116,526,0
260,502,0
622,740,0
126,288,0
9,421,0
236,510,0
80,109,0
18,711,0
504,641,0
489,711,0
315,537,0
256,848,0
345,611,0
644,671,0
123,407,0
418,696,0
596,785,0
479,846,0
323,496,0
274,322,0
124,893,0
328,957,0
434,834,0
16,248,0
234,770,0
459,873,0
445,618,0
418,788,0
256,656,0
524,711,0
171,433,0
118,358,0
715,718,0
176,387,0
37,822,0
685,749,0
178,829,0
86,774,0
249,569,0
361,894,0
142,604,0
70,918,0
4,461,0
358,597,0
672,721,0
20,110,0
383,556,0
121,583,0
766,813,0
366,519,0
281,522,0
94,484,0
637,905,0
701,720,0
704,936,0
317,517,0
19,830,0
111,399,0
202,597,0
114,548,0
368,882,0
459,480,0
756,961,0
261,443,0
304,798,0
56,401,0
231,532,0
313,752,0
310,555,0
9,72,0
188,529,0
401,934,0
763,920,0
160,550,0
9,540,0
86,123,0
111,632,0
614,690,0
360,693,0
73,628,0
197,484,0
118,828,0
151,369,0
459,638,0
51,922,0
224,252,0
852,965,0
347,840,0
200,577,0
799,832,0
727,984,0
471,871,0
559,707,0
335,810,0
131,797,0
21,434,0
45,477,0
91,599,0
790,855,0
340,487,0
315,317,0
144,431,0
216,647,0
198,307,0
61,676,0
700,828,0
903,985,0
394,870,0
573,728,0
737,873,0
302,324,0
73,735,0
374,564,0
350,748,0
562,600,0
56,323,0
185,543,0
20,750,0
39,194,0
